sample_id,brand,quantity,pack_count,unit_quantity,category,price
4159,8635,30.0,1,30.0,0,34.95
124650,3314,12.0,1,12.0,13,14.99
271582,3130,1.0,1,1.0,20,51.99
213018,4869,5.0,1,5.0,21,4.98
73243,7539,82.8,1,82.8,20,1.67
247790,9844,4.94,1,4.94,23,12.98
152482,4387,25.0,1,25.0,15,28.28
19000,8037,5.0,1,5.0,23,32.29
150489,8148,4.6,2,2.3,17,7.96
11104,6184,32.0,1,32.0,23,26.97
290860,2577,264.0,1,264.0,25,6.78
174602,9732,96.0,1,96.0,17,6.28
268571,566,36.0,3,12.0,17,5.49
21112,5602,100.0,1,100.0,15,64.31
147822,3755,8.0,1,8.0,15,52.61
77504,5014,11.0,11,1.0,0,11.53
17416,8231,8.3,1,8.3,2,6.460000000000001
266783,3394,9.25,1,9.25,17,5.89
167671,455,0.65,1,0.65,2,6.25
19013,4138,50.0,1,50.0,15,32.3
284347,4909,1.2,1,1.2,17,2.49
31808,9073,18.0,1,18.0,7,6.69
61392,864,4.0,6,0.6666666666666666,17,24.99
173817,1817,123.0,10,12.3,5,64.895
169244,971,480.0,1,480.0,25,51.3
90639,3687,14.1,10,1.41,17,1.21
30347,8946,35.0,1,35.0,21,17.46
275925,537,64.0,1,64.0,2,9.14
183315,7963,24.7,5,4.9399999999999995,17,8.91
46685,5750,1.62,1,1.62,17,4.65
253881,5622,12.69,2,6.345,17,11.97
257104,473,6.66,2,3.33,17,19.86
117417,5181,120.0,6,20.0,13,53.99
215353,3812,60.0,1,60.0,15,12.95
158653,9188,48.0,4,12.0,25,12.06
82465,5750,7.5,1,7.5,17,7.345
101271,3539,18.4,8,2.3,23,21.92
150040,4600,12.0,1,12.0,15,4.49
57322,450,64.0,1,64.0,20,3.19
36856,3516,50.0,1,50.0,10,5.99
191321,2028,100.0,1,100.0,12,16.99
34264,6943,90.0,60,1.5,23,84.13
214518,4967,1.0,1,1.0,9,24.98
103286,3314,16.0,1,16.0,23,16.33
261458,2870,1.0,1,1.0,17,5.145
231554,3378,72.0,1,72.0,15,49.99
282329,3057,50.7,1,50.7,2,2.99
39088,8384,4.0,1,4.0,17,115.39
83155,4540,32.0,1,32.0,17,26.58
122356,568,480.0,24,20.0,17,23.475
56277,2761,88.0,1,88.0,8,52.99
62881,1597,45.72,1,45.72,23,16.345
76703,7082,4.0,1,4.0,17,2.08
270076,4084,26.0,1,26.0,2,3.99
72923,9667,32.0,1,32.0,15,4.99
159453,3419,3.5,1,3.5,17,5.48
284571,8301,20.0,1,20.0,2,3.74
270710,8566,18.0,1,18.0,25,6.345000000000001
264540,2337,13.0,13,1.0,25,8.975
217261,7963,5.0,5,1.0,16,11.35
293119,8825,60.0,12,5.0,2,90.95
288877,5645,21.17,1,21.17,23,3.73
31037,6865,12.0,1,12.0,17,5.035
150941,454,112.8,8,14.1,17,5.0
193119,174,96.0,1,96.0,17,2.515
248959,4024,20.0,1,20.0,25,16.17
175827,3310,42.0,1,42.0,8,55.13
74409,462,72.0,1,72.0,17,48.1
225255,3730,90.0,3,30.0,23,3.34
241641,8830,80.0,1,80.0,7,31.13
197821,4313,288.0,1,288.0,20,36.17
219867,1941,1.0,1,1.0,23,1.27
165563,3531,8.0,1,8.0,17,11.645
275336,3398,16.0,1,16.0,17,14.41
188435,8766,8.0,1,8.0,17,16.745
46569,5948,24.0,1,24.0,20,12.49
49142,9135,2.0,2,1.0,17,28.79
48470,2018,1.0,1,1.0,21,3.885
152163,5318,8.0,1,8.0,25,48.34
106001,7344,1.3,1,1.3,23,10.98
272583,5091,4.0,1,4.0,15,11.44
88424,8942,512.0,1,512.0,17,139.35
230758,7035,15.0,1,15.0,25,16.99
174908,8487,24.0,1,24.0,8,27.135
276143,6088,24.0,1,24.0,21,2.12
103561,9056,25.4,1,25.4,15,6.29
89600,2667,12.0,1,12.0,17,8.325
246857,793,23.25,1,23.25,17,49.98
101490,9962,96.0,8,12.0,17,4.39
224280,5218,15.25,1,15.25,17,8.04
223772,7207,5.5,1,5.5,7,5.275
30813,570,552.0,24,23.0,17,128.24
130195,3314,128.0,1,128.0,5,50.81
238675,4156,80.0,1,80.0,21,6.695
234317,6843,5.5,1,5.5,23,6.785
258648,4716,7.41,1,7.41,14,8.95
205485,8957,6.0,1,6.0,17,7.95
101970,5728,16.0,1,16.0,24,39.94
60259,7560,1.0,1,1.0,23,14.99
75744,2813,6.0,1,6.0,8,125.41
4823,2887,11.0,1,11.0,8,5.98
44497,4211,20.0,1,20.0,25,4.99
170887,9123,12.0,1,12.0,11,5.88
172233,3741,54.0,3,18.0,25,3.655
293397,3768,24.0,24,1.0,17,6.99
125819,407,20.0,1,20.0,20,9.24
277746,6791,114.0,6,19.0,17,8.29
178526,519,1.0,1,1.0,17,6.1
114226,1670,200.0,10,20.0,20,2.615
274031,8219,1.7,1,1.7,15,3.24
54993,6588,7.5,1,7.5,7,48.44
260626,4777,7.0,1,7.0,8,19.985
35422,9737,150.0,1,150.0,17,17.49
71495,9962,12.0,1,12.0,17,4.895
75536,4018,32.0,8,4.0,17,1.84
59406,6197,1.0,1,1.0,23,15.99
218114,7923,60.0,3,20.0,20,18.28
190298,2887,22.0,2,11.0,8,7.79
47129,2707,50.4,1,50.4,17,36.895
231489,5968,138.0,1,138.0,25,43.0
27473,4235,52.9,10,5.29,21,6.86
96986,5724,12.0,1,12.0,8,14.97
54,167,31.8,12,2.65,17,24.99
66664,6342,26.52,12,2.21,0,52.49
87634,9293,16.0,1,16.0,23,8.31
298409,3812,96.0,1,96.0,8,42.73
40059,7486,48.0,6,8.0,9,10.52
103169,4788,50.8,4,12.7,17,6.74
62379,5513,8.0,1,8.0,16,4.19
231998,9735,14.0,2,7.0,17,12.06
220791,7170,1.0,1,1.0,11,24.99
196365,4218,12.0,1,12.0,25,55.28
126754,3615,3.5,1,3.5,17,1.74
235556,1269,70.8,6,11.799999999999999,17,31.99
257970,2702,7.94,1,7.94,16,4.48
195576,6817,16.0,1,16.0,15,40.08
52048,4826,30.0,1,30.0,7,38.99
123363,8831,2.55,3,0.85,25,15.99
2103,7470,8.0,1,8.0,15,34.5
68704,1991,24.0,1,24.0,7,26.99
145185,7030,100.0,1,100.0,15,80.86
183583,524,16.0,1,16.0,15,25.0
282717,6765,24.0,1,24.0,21,3.99
200061,5970,16.5,1,16.5,20,9.84
105987,1605,12.68,1,12.68,17,9.99
199174,5092,7.0,1,7.0,17,2.07
220812,1707,16.0,1,16.0,23,17.08
264705,1279,85.5,9,9.5,21,34.99
241721,4799,6.0,1,6.0,23,4.48
243339,9695,40.0,1,40.0,7,24.99
28826,2535,168.0,1,168.0,17,68.99
23418,2841,156.0,1,156.0,17,81.35
6655,1805,3.0,3,1.0,17,4.99
127399,4540,12.0,1,12.0,17,8.74
82017,3398,1.0,1,1.0,17,11.05
96301,9535,3.0,1,3.0,17,19.99
292162,8460,1650.0,3,550.0,23,39.99
36008,5819,225.0,15,15.0,17,20.89
237215,4909,24.0,3,8.0,16,14.965
271656,5346,1.0,1,1.0,16,15.5
117762,8900,10.0,1,10.0,25,23.75
182718,2672,12.0,1,12.0,9,15.28
14599,2166,32.0,1,32.0,17,24.98
221613,4516,8.0,1,8.0,2,9.99
124981,4537,0.1764,1,0.1764,16,7.99
270452,8718,50.0,1,50.0,7,17.34
95325,9533,1.0,1,1.0,17,7.525
122076,5018,3.0,3,1.0,16,29.99
166054,6308,3.25,1,3.25,0,42.09
148912,6145,3.5274,1,3.5274,17,16.9
175062,8238,16.0,1,16.0,17,2.72
71969,9188,16.0,1,16.0,25,4.99
255363,2517,48.0,1,48.0,17,4.64
9080,4084,1.0,1,1.0,21,49.99
41043,2651,7.6,1,7.6,17,15.95
153370,5640,64.0,4,16.0,17,8.45
119796,6483,52.8,1,52.8,16,18.0
158760,5585,10.93,1,10.93,15,15.49
143601,9562,24.0,1,24.0,15,81.28
275568,9635,1.0,1,1.0,17,2.69
121404,780,336.0,1,336.0,17,39.94
141012,4354,59.96,20,2.998,16,6.69
257087,18,12.0,1,12.0,8,26.99
107049,7225,73.2,6,12.200000000000001,9,2.98
35373,7225,111.0,6,18.5,17,2.38
118534,1137,1.0,1,1.0,25,10.81
136191,7553,15.0,1,15.0,21,3.38
265355,3766,16.0,1,16.0,20,18.99
267129,2697,24.0,1,24.0,8,12.21
171309,2553,48.0,24,2.0,7,30.49
160900,2771,6.0,1,6.0,2,67.99
164837,3398,1.0,1,1.0,17,7.19
230887,2728,4.0,2,2.0,20,12.99
241801,4681,1.0,1,1.0,23,7.625
196764,3924,8.8185,1,8.8185,25,19.99
38064,8219,5.92,2,2.96,17,5.99
126570,7229,202.8,12,16.900000000000002,2,9.99
297217,5298,1.0,1,1.0,2,6.74
146690,5190,25.0,1,25.0,15,16.77
148031,5158,17.64,1,17.64,8,30.77
293155,4361,48.0,12,4.0,2,45.99
198211,6253,1.0,1,1.0,15,23.89
134903,4659,3.0,3,1.0,17,24.99
269333,7271,25.0,1,25.0,17,21.8
246422,9611,2.0,2,1.0,23,42.9
210456,1611,1.0,1,1.0,8,94.99
289729,8939,144.0,6,24.0,25,9.14
269811,8411,1.0,1,1.0,16,8.93
119986,2128,18.1,1,18.1,15,5.109999999999999
142454,7027,12.0,1,12.0,15,76.44
62296,5718,12.0,6,2.0,23,25.2
122870,3140,1.0,4,0.25,17,34.83
191452,4566,105.8,2,52.9,17,19.99
13370,3896,1.4,1,1.4,9,11.98
156848,5097,12.0,1,12.0,17,111.53
293781,3398,16.0,1,16.0,17,15.675
66502,5928,160.0,1,160.0,25,64.06
156094,5443,1.0,1,1.0,25,10.45
43736,9188,24.0,1,24.0,25,22.04
229262,71,24.0,1,24.0,2,19.97
196055,6578,12.0,1,12.0,15,47.89
79523,5624,16.0,1,16.0,17,7.154999999999999
246283,8515,84.0,6,14.0,9,11.39
126388,6184,48.0,1,48.0,23,33.84
93488,2573,28.0,1,28.0,20,74.93
133893,4490,32.0,1,32.0,17,33.99
260551,1406,60.0,1,60.0,17,22.0
125869,6253,8.0,1,8.0,17,7.45
13821,8880,1.0,1,1.0,25,29.99
109335,4040,0.5997,1,0.5997,25,16.99
59384,9565,0.2,1,0.2,17,15.97
118085,3223,24.0,1,24.0,23,71.15
272133,7607,16.0,1,16.0,17,2.59
193254,3926,10.5,1,10.5,9,13.98
210175,7429,32.0,1,32.0,0,14.99
219475,4777,30.0,3,10.0,16,10.99
13579,7200,51.0,6,8.5,21,21.63
11442,3514,14.5,1,14.5,17,2.79
93141,4516,304.32599999999996,6,50.721,17,27.54
283139,2522,100.0,1,100.0,20,25.33
225455,3786,32.0,1,32.0,11,18.99
271804,9020,72.0,6,12.0,17,65.36
47904,8885,60.0,1,60.0,21,39.49
26930,1724,1.0,1,1.0,16,9.99
191855,3867,32.0,1,32.0,11,24.76
203115,5365,44.64,1,44.64,9,34.445
140588,7502,0.5,1,0.5,15,12.12
4930,6251,2.0,1,2.0,23,19.99
5250,4681,33.599999999999994,1,33.599999999999994,23,14.605
146909,1156,100.0,1,100.0,15,86.91
203776,5659,1.5,1,1.5,17,25.1
121491,2707,1.0,1,1.0,2,2.39
156584,9213,25.0,1,25.0,20,65.12
123920,4231,28.0,1,28.0,25,17.95
47887,4024,20.0,1,20.0,25,9.6
283850,3645,80.0,1,80.0,17,36.74
185840,4230,36.0,8,4.5,17,24.83
235507,466,2.0,1,2.0,9,40.23
23708,8124,42.0,1,42.0,15,3.89
290850,519,48.0,6,8.0,16,10.85
256437,6211,12.0,1,12.0,17,9.945
173624,9774,32.0,1,32.0,23,21.95
59642,5284,2.3,1,2.3,25,20.08
28240,864,39.0,6,6.5,17,6.99
192300,8411,3.0,1,3.0,16,12.72
159627,8538,4.9,1,4.9,8,8.95
66168,1647,2.54,1,2.54,17,9.71
20845,6884,16.0,1,16.0,15,50.19
9887,1620,12.69,1,12.69,17,21.99
30694,8005,204.0,12,17.0,17,89.99
187568,3314,48.0,1,48.0,9,25.065
38614,6409,1.0,1,1.0,17,52.935
265523,6792,45.0,6,7.5,17,7.465
200318,4529,16.0,1,16.0,2,11.99
67995,7344,1.4,1,1.4,17,1.19
17516,2927,15.0,1,15.0,17,61.98
224533,6281,2.0,1,2.0,15,11.95
220228,4726,1.0,1,1.0,17,44.03
269581,6801,61.5,3,20.5,21,27.71
32251,5978,33.8,1,33.8,2,20.99
95417,3766,1.0,1,1.0,17,8.5
3175,6473,4.0,1,4.0,17,1.98
178536,3812,2.0,1,2.0,17,5.66
94461,2302,12.0,1,12.0,8,16.72
192554,7016,1.0,1,1.0,19,23.73
69129,4169,3.6,1,3.6,2,11.99
317,4249,70.0,1,70.0,17,12.855
78638,1447,1.0,1,1.0,16,8.725
288168,8259,32.4,1,32.4,23,28.955
227613,4776,34.0,1,34.0,8,6.74
163633,9064,101.6,4,25.4,15,34.95
190120,1720,148.8,2,74.4,17,3.49
39888,390,72.0,3,24.0,17,46.78
272618,8896,,1,,25,14.95
28771,9055,102.0,6,17.0,0,5.215
101786,3807,2.0,1,2.0,17,0.48
157154,1938,96.0,1,96.0,17,144.18
138847,7207,16.8,1,16.8,15,21.79
122858,565,1.0,1,1.0,17,57.11
87398,8917,10.0,1,10.0,25,45.63
108789,1964,1.0,1,1.0,7,4.29
205479,7363,2.7,1,2.7,7,5.03
176384,1673,10.0,1,10.0,15,6.875
191610,6641,10.0,1,10.0,10,21.49
251920,9126,32.0,1,32.0,2,19.72
169284,5750,12.5,1,12.5,14,1.285
109442,3410,55.0,1,55.0,9,25.6
202853,444,320.0,1,320.0,21,90.0
133545,3449,33.8,1,33.8,20,18.95
57802,3314,8.0,1,8.0,16,10.38
282749,8538,16.0,1,16.0,8,8.065000000000001
132488,9844,30.0,6,5.0,13,20.045
22178,3314,32.0,1,32.0,23,37.79
298742,7321,1.0,1,1.0,17,7.58
286158,7539,86.4,12,7.2,20,49.79
121690,6884,1.0,1,1.0,20,77.99
111200,1977,3.0,3,1.0,17,4.72
63623,7790,8.0,1,8.0,23,5.99
62075,9003,1.0,1,1.0,24,38.0
205537,5170,18.0,1,18.0,17,9.99
296062,8399,128.0,1,128.0,16,133.755
210091,3768,67.8,2,33.9,17,5.46
153031,5750,1.0,1,1.0,20,6.38
150987,9908,33.8,1,33.8,17,5.99
176616,4882,120.0,1,120.0,17,48.465
117482,8240,33.6,12,2.8000000000000003,17,5.37
84216,5945,16.0,1,16.0,16,18.99
97603,4248,16.0,1,16.0,17,10.395
119470,4323,4.0,8,0.5,17,20.95
102689,9383,14.5,1,14.5,15,5.69
213771,869,12.0,1,12.0,2,32.98
42310,8797,1.0,1,1.0,9,11.965
52150,7140,16.0,1,16.0,13,19.99
165761,6611,180.0,6,30.0,16,7.49
109577,724,24.0,2,12.0,23,26.91
286836,2145,25.4,1,25.4,16,30.59
283802,6519,2.12,1,2.12,25,30.94
55188,5623,6.0,1,6.0,17,160.88
164920,5325,8.8,1,8.8,17,6.73
38095,520,12.0,1,12.0,17,51.17
296826,984,144.0,48,3.0,7,64.99
286029,6895,64.0,1,64.0,16,38.0
21611,9265,32.0,1,32.0,17,13.69
65544,7948,1.0,1,1.0,17,17.95
58805,1232,1.0,4,0.25,17,32.42
67619,3638,1.0,1,1.0,20,59.99
140636,6324,38.8,10,3.88,0,10.99
194098,5254,5.2,4,1.3,15,1.875
96736,461,15.0,1,15.0,16,13.99
56137,4067,0.53,1,0.53,17,17.99
85777,8400,80.0,1,80.0,15,32.99
242355,930,128.0,1,128.0,20,72.64
212457,5750,4.5,6,0.75,17,7.12
11263,3631,6.0,6,1.0,21,7.97
121876,5208,10.56,12,0.88,16,26.06
7028,6664,1.0,1,1.0,17,15.99
21189,3741,12.0,1,12.0,17,4.49
91844,4799,63.0,3,21.0,17,12.835
30324,4979,80.0,1,80.0,25,19.285
140967,8127,1.0,1,1.0,17,12.84
234549,9903,24.64,1,24.64,23,11.99
270273,1936,6.0,1,6.0,15,3.94
72824,2867,192.0,12,16.0,17,10.14
10796,5844,19.44,1,19.44,2,12.235
105451,9130,5.0,1,5.0,17,51.065
165971,3314,160.0,1,160.0,15,108.74
120052,3561,5.5,1,5.5,7,59.07
49359,3495,60.0,1,60.0,17,20.99
212600,5698,9.4,1,9.4,17,17.86
206878,1731,1.0,1,1.0,17,16.99
21004,5602,100.0,1,100.0,15,64.31
98188,3766,1.0,1,1.0,17,56.99
292406,7181,10.93,1,10.93,17,61.2
230348,2541,32.0,1,32.0,16,29.95
75824,4636,1.0,1,1.0,17,14.73
275351,8418,,1,,17,8.64
142259,1950,8.0,1,8.0,15,29.41
11375,3314,128.0,1,128.0,20,50.99
35039,4840,10.0,1,10.0,0,14.9
288225,4606,80.0,1,80.0,17,59.66
56576,3555,1.76,1,1.76,23,21.5
273741,6538,16.0,1,16.0,9,26.71
287282,4745,10.0,1,10.0,17,10.33
209972,8713,20.0,1,20.0,17,35.0
9052,6600,27.0,1,27.0,8,24.99
215851,1999,9.0,1,9.0,25,9.44
279104,1123,9.0,6,1.5,16,16.7
102683,1930,14.2,1,14.2,23,6.66
163132,2867,29.0,1,29.0,16,5.99
230380,2145,8.5,1,8.5,2,21.25
213688,9656,20.0,1,20.0,2,61.0
225222,1447,40.0,8,5.0,23,9.47
179085,2467,33.8,1,33.8,17,13.96
299396,6547,8.0,1,8.0,9,19.02
95989,4677,1.0,1,1.0,12,4.59
249619,517,5.7,1,5.7,17,15.455000000000002
105764,8487,120.0,1,120.0,8,77.945
262926,3033,0.5,1,0.5,17,12.46
21254,8487,60.0,1,60.0,17,59.95
121347,3444,108.0,6,18.0,21,35.89
266166,5542,42.0,3,14.0,17,42.14
188458,451,12.0,1,12.0,8,7.640000000000001
22242,1122,0.0,1,0.0,17,14.99
115861,1879,4.0,1,4.0,17,3.89
289878,5298,4.0,1,4.0,2,8.61
290329,3372,36.0,6,6.0,17,5.49
98152,8946,16.0,1,16.0,13,13.95
200460,8391,21.6,18,1.2000000000000002,13,32.99
104467,3533,90.0,1,90.0,17,1.72
146233,6977,240.0,6,40.0,9,6.23
243735,3378,80.0,1,80.0,9,37.49
66258,5572,56.48,2,28.24,17,18.68
189355,3101,1.0,1,1.0,17,7.42
162752,1872,,1,,17,7.99
126619,7494,400.0,1,400.0,17,118.99
146825,4511,100.0,1,100.0,15,80.86
113603,9269,7.0,7,1.0,23,26.98
106194,5523,1.0,1,1.0,9,29.95
13600,6909,7.0,1,7.0,13,26.29
207852,8604,3.8,1,3.8,23,19.99
124692,5190,144.0,1,144.0,2,47.24
89829,4929,384.0,1,384.0,20,72.14
170402,9844,74.4,12,6.2,15,125.07
254866,9624,1.0,1,1.0,0,10.98
112304,8348,80.0,1,80.0,17,18.99
266192,3579,1.0,1,1.0,17,2.59
221718,1107,0.67,2,0.335,17,5.75
275219,5589,1.0,1,1.0,25,12.95
254521,5576,6.0,1,6.0,17,11.04
169889,8030,6.0,1,6.0,17,16.98
10338,1267,12.0,1,12.0,8,17.99
40919,230,1.0,1,1.0,16,11.76
294048,4799,11.4,1,11.4,5,14.98
118846,9430,24.0,1,24.0,16,22.99
215773,4128,31.6,1,31.6,17,21.17
80398,4979,128.0,8,16.0,15,5.23
230711,5307,17.6,1,17.6,17,8.99
260959,190,10.5,6,1.75,20,19.0
58345,4788,72.0,1,72.0,23,4.99
147620,8332,48.0,1,48.0,17,3.68
37009,9120,55.2,1,55.2,15,6.96
143987,4519,4.0,1,4.0,15,17.97
178299,1177,3.0,1,3.0,21,22.99
252894,8259,2.75,1,2.75,23,12.1
257399,6632,2.0,2,1.0,15,15.99
135757,596,1.06,1,1.06,16,21.29
272691,2026,48.0,12,4.0,21,5.375
178597,5690,202.8,6,33.800000000000004,2,47.98
210965,1840,256.0,2,128.0,9,63.07
87540,3411,1.0,1,1.0,25,16.99
147797,3755,50.0,1,50.0,15,27.61
48708,5958,20.0,1,20.0,21,5.445
96235,2867,348.0,1,348.0,17,72.935
141284,4313,15.5,1,15.5,20,2.35
136937,8957,16.0,1,16.0,17,18.27
126781,7370,10.0,1,10.0,7,5.24
140861,3400,16.0,16,1.0,23,6.64
135545,174,2.0,2,1.0,17,5.39
19264,3897,4.0,1,4.0,13,2.05
122124,2347,12.0,1,12.0,17,2.24
252707,6857,4.0,1,4.0,17,19.99
147144,8488,11.3,1,11.3,13,13.95
266683,7209,1.0,1,1.0,20,29.99
140464,652,33.0,1,33.0,24,15.69
18701,6801,4.0,4,1.0,2,28.905
192766,3768,9.6,1,9.6,17,5.73
30406,4962,288.0,1,288.0,20,4.81
118864,128,46.32,1,46.32,8,47.57
222570,3841,1.0,1,1.0,17,99.95
55782,7847,8.0,1,8.0,14,20.11
152580,4140,16.0,1,16.0,15,2.96
16202,450,1.3,1,1.3,17,1.84
171092,8957,86.4,48,1.8,17,33.2
222297,9896,1.0,1,1.0,23,14.99
71478,3741,36.0,3,12.0,12,17.99
90064,3807,4.0,1,4.0,23,14.99
115005,6342,17.98,1,17.98,16,30.465
235284,466,2.0,1,2.0,9,32.19
103094,2517,1.0,4,0.25,17,19.42
171258,6664,1.0,1,1.0,17,13.99
294573,3398,16.0,1,16.0,17,10.94
200524,2291,22.0,1,22.0,9,19.41
269243,6611,39.49,1,39.49,23,6.78
217655,5166,1.0,1,1.0,17,2.38
194810,2728,4.0,1,4.0,20,3.79
33586,5724,16.4,4,4.1,9,18.04
191468,376,84.0,12,7.0,23,8.06
1452,6578,100.0,1,100.0,15,80.86
60449,9285,2.5,1,2.5,17,3.62
121203,4540,20.0,1,20.0,17,23.99
294360,6042,48.0,3,16.0,16,23.02
50868,5928,48.0,1,48.0,25,22.49
130702,9638,224.0,1,224.0,16,119.99
273772,6171,90.0,1,90.0,16,12.45
54822,7229,0.84,1,0.84,17,5.39
72759,8006,,1,,17,9.99
180876,8301,12.0,1,12.0,21,4.28
161509,2718,4.0,1,4.0,17,138.28
11857,8408,1.0,1,1.0,17,1.19
125453,3351,12.0,1,12.0,17,15.99
224827,3237,16.5,1,16.5,16,18.69
11315,5815,5.2,1,5.2,17,12.15
246093,456,8.1,1,8.1,2,7.4
50005,6871,1.0,1,1.0,9,9.89
228794,8957,12.0,12,1.0,2,35.88
246386,3674,10.14,1,10.14,20,79.99
102050,9239,72.0,1,72.0,9,49.33
153590,2707,44.4,12,3.6999999999999997,17,21.95
34989,3372,144.0,12,12.0,17,4.99
19366,7535,8.0,1,8.0,15,26.14
237418,492,5.0,1,5.0,23,6.49
225124,9667,32.0,1,32.0,15,5.99
195933,1425,12.0,1,12.0,25,77.49
114829,1864,120.0,6,20.0,25,6.905
191828,4799,21.0,1,21.0,17,11.99
177215,6305,24.8,1,24.8,23,10.985
167779,4483,35.2,1,35.2,8,18.99
285062,7633,16.0,1,16.0,17,14.98
74816,5750,39.0,6,6.5,17,5.99
102854,5346,0.14,1,0.14,20,9.48
81229,5669,39.84,12,3.3200000000000003,17,24.29
14135,3667,32.0,1,32.0,17,62.99
289071,5614,25.5,3,8.5,2,17.99
39386,2327,,1,,17,10.05
239736,1732,105.0,1,105.0,23,29.99
58095,8266,8.0,1,8.0,20,21.75
168787,8488,14.0,1,14.0,13,7.85
57361,7122,20.0,20,1.0,16,23.99
134204,9673,8.0,1,8.0,15,7.99
67341,5986,24.0,1,24.0,21,9.93
34755,2711,66.96,1,66.96,23,32.21
71051,6417,1.0,1,1.0,23,199.0
298770,8496,108.0,6,18.0,25,38.865
9083,5738,1280.0,4,320.0,16,44.99
147176,9816,2.82,1,2.82,13,23.99
116550,9762,120.0,10,12.0,7,71.97
147566,6481,94.8,1,94.8,23,3.985
26404,4939,324.0,1,324.0,2,5.0
289003,3700,96.0,12,8.0,17,52.915
221593,2842,1.28,4,0.32,23,4.49
68651,8917,60.0,6,10.0,25,8.99
264973,5228,14.5,1,14.5,17,8.855
83812,5995,6.0,1,6.0,23,6.140000000000001
177384,4440,1.7,1,1.7,20,8.45
67221,4683,9.5,1,9.5,17,13.4
222142,1106,6.5,1,6.5,9,5.86
39899,864,16.0,12,1.3333333333333333,17,7.965
10022,5837,10.0,2,5.0,7,14.16
283288,5168,108.0,1,108.0,17,11.99
227965,6887,20.0,1,20.0,9,29.39
25392,6827,16.0,1,16.0,17,14.19
253969,1145,12.0,1,12.0,17,4.49
98454,5322,60.0,5,12.0,2,82.3
118173,8257,40.0,1,40.0,8,23.45
246468,1936,15.0,1,15.0,15,11.99
201934,5733,30.0,1,30.0,9,4.99
213012,8998,4.0,1,4.0,25,22.46
144399,5990,21.0,6,3.5,15,36.53
80133,6161,1.0,1,1.0,21,10.5
236886,7787,4.24,8,0.53,2,10.98
51877,6196,8.0,1,8.0,23,12.99
169579,2206,28.0,1,28.0,17,5.4
115159,2615,12.0,12,1.0,17,34.0
2861,8006,16.0,1,16.0,9,19.695
26383,4962,60.0,2,30.0,17,6.49
264285,3627,15.77,1,15.77,17,18.09
23253,7064,24.0,4,6.0,17,9.99
53727,2963,32.0,1,32.0,7,15.985
252971,4539,17.0,5,3.4,15,1.74
246863,9844,,1,,23,8.15
7527,1432,24.0,2,12.0,21,3.86
155083,6588,8.0,1,8.0,17,5.57
102221,5500,3.0,1,3.0,15,124.95
167308,5513,84.6,12,7.05,17,13.419999999999998
129080,3914,,6,,17,16.85
165527,9055,12.0,12,1.0,17,28.49
139727,7792,64.0,1,64.0,15,7.135
60752,6196,16.0,1,16.0,20,7.99
276268,5343,5.5,1,5.5,20,40.59
167456,6813,12.0,1,12.0,8,6.48
121360,7263,42.24,1,42.24,23,41.015
61151,7128,4.75,12,0.3958333333333333,17,3.99
211195,1220,11.28,1,11.28,9,11.99
147319,7168,12.0,1,12.0,15,83.74
156795,7543,120.0,1,120.0,17,86.49
205326,3812,60.0,1,60.0,9,31.99
14587,4691,9.0,1,9.0,9,12.0
279616,5390,36.0,6,6.0,17,31.255000000000003
139774,7883,6.0,12,0.5,17,70.47
42802,3726,13.0,4,3.25,7,1.965
147120,4096,16.0,1,16.0,16,15.38
22401,4959,2.2,1,2.2,17,7.37
93994,6380,22.32,24,0.93,0,12.81
117962,7994,48.0,1,48.0,17,29.87
162937,9246,30.0,1,30.0,16,6.255000000000001
73282,8678,6.0,4,1.5,16,12.25
17781,7326,192.0,1,192.0,21,25.56
269178,9533,24.0,1,24.0,2,5.19
5464,7967,16.0,1,16.0,17,20.78
122130,3807,1.0,1,1.0,20,2.18
166925,921,14.0,1,14.0,20,18.74
68728,5112,192.0,6,32.0,13,25.99
51370,9027,1.0,1,1.0,20,41.99
207982,466,144.0,1,144.0,2,204.49
168488,864,16.0,6,2.6666666666666665,20,52.99
1702,8066,50.0,1,50.0,15,46.89
115603,2999,13.5,1,13.5,15,5.21
210400,7729,1.0,1,1.0,21,4.38
198901,9449,6.7,1,6.7,13,8.78
81553,4231,24.0,24,1.0,17,1.29
127755,3768,138.0,24,5.75,17,1.98
177220,6995,0.15,1,0.15,17,8.085
88831,2839,68.0,1,68.0,17,6.615
48565,5686,70.4,1,70.4,17,4.135
98747,8611,96.0,1,96.0,0,6.49
51311,6982,1.0,1,1.0,17,6.99
279854,4540,160.0,1,160.0,15,51.97
161331,4199,59.0,1,59.0,13,112.42
1120,3314,8.0,1,8.0,13,44.3
27975,1520,1.76,1,1.76,15,1.69
290985,9725,1.0,1,1.0,17,82.175
143384,9135,2.12,2,1.06,17,12.1
245188,3714,2.2,1,2.2,21,21.58
267710,2130,44.0,11,4.0,16,6.235
180180,271,3.25,1,3.25,14,8.87
224651,5534,4.25,1,4.25,23,13.99
154208,1869,96.0,12,8.0,17,5.67
21072,1092,50.0,1,50.0,15,28.27
177456,5602,1.0,1,1.0,25,8.92
198142,5769,6.0,1,6.0,2,15.975
170485,7964,120.0,1,120.0,8,39.99
64836,1122,108.0,1,108.0,2,9.99
175400,5549,2.26,1,2.26,9,1.96
